experiment,script,seed,topology,grid_x,grid_y,N,edges,avg_degree,avg_k_target,n_features,n_traits,t_max,isolated_nodes,initial_unique_cultures,final_unique_cultures,frozen_step,frozen
f_sweep,axelrod_f_sweep,197,lattice,10,10,100,180,3.6,4,10,5,200000,0,100,1,91900,True
f_sweep,axelrod_f_sweep,198,lattice,10,10,100,180,3.6,4,10,5,200000,0,100,1,118600,True
f_sweep,axelrod_f_sweep,199,lattice,10,10,100,180,3.6,4,10,5,200000,0,100,1,91200,True
f_sweep,axelrod_f_sweep,0,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,137200,True
f_sweep,axelrod_f_sweep,1,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,169500,True
f_sweep,axelrod_f_sweep,2,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,102400,True
f_sweep,axelrod_f_sweep,3,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,145000,True
f_sweep,axelrod_f_sweep,4,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150000,True
f_sweep,axelrod_f_sweep,5,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,106700,True
f_sweep,axelrod_f_sweep,6,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,141900,True
f_sweep,axelrod_f_sweep,7,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,177500,True
f_sweep,axelrod_f_sweep,8,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,129600,True
f_sweep,axelrod_f_sweep,9,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,179500,True
f_sweep,axelrod_f_sweep,10,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,164400,True
f_sweep,axelrod_f_sweep,11,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,112600,True
f_sweep,axelrod_f_sweep,12,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,130900,True
f_sweep,axelrod_f_sweep,13,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,113300,True
f_sweep,axelrod_f_sweep,14,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,116700,True
f_sweep,axelrod_f_sweep,15,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,159600,True
f_sweep,axelrod_f_sweep,16,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,138800,True
f_sweep,axelrod_f_sweep,17,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,134300,True
f_sweep,axelrod_f_sweep,18,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,183500,True
f_sweep,axelrod_f_sweep,19,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,193700,True
f_sweep,axelrod_f_sweep,20,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,107900,True
f_sweep,axelrod_f_sweep,21,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,143700,True
f_sweep,axelrod_f_sweep,22,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,129900,True
f_sweep,axelrod_f_sweep,23,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,159700,True
f_sweep,axelrod_f_sweep,24,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,154600,True
f_sweep,axelrod_f_sweep,25,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,142300,True
f_sweep,axelrod_f_sweep,26,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,110000,True
f_sweep,axelrod_f_sweep,27,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,138400,True
f_sweep,axelrod_f_sweep,28,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,153000,True
f_sweep,axelrod_f_sweep,29,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,138400,True
f_sweep,axelrod_f_sweep,30,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,131200,True
f_sweep,axelrod_f_sweep,31,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,162200,True
f_sweep,axelrod_f_sweep,32,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,135900,True
f_sweep,axelrod_f_sweep,33,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,144400,True
f_sweep,axelrod_f_sweep,34,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,114800,True
f_sweep,axelrod_f_sweep,35,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,102500,True
f_sweep,axelrod_f_sweep,36,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,143800,True
f_sweep,axelrod_f_sweep,37,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,159400,True
f_sweep,axelrod_f_sweep,38,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,151000,True
f_sweep,axelrod_f_sweep,39,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150600,True
f_sweep,axelrod_f_sweep,40,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150400,True
f_sweep,axelrod_f_sweep,41,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,125300,True
f_sweep,axelrod_f_sweep,42,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,121800,True
f_sweep,axelrod_f_sweep,43,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,116900,True
f_sweep,axelrod_f_sweep,44,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,126300,True
f_sweep,axelrod_f_sweep,45,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,127300,True
f_sweep,axelrod_f_sweep,46,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,135400,True
f_sweep,axelrod_f_sweep,47,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,139000,True
f_sweep,axelrod_f_sweep,48,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,195600,True
f_sweep,axelrod_f_sweep,49,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,157100,True
f_sweep,axelrod_f_sweep,50,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,115500,True
f_sweep,axelrod_f_sweep,51,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,134100,True
f_sweep,axelrod_f_sweep,52,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150700,True
f_sweep,axelrod_f_sweep,53,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,115200,True
f_sweep,axelrod_f_sweep,54,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,118900,True
f_sweep,axelrod_f_sweep,55,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,127400,True
f_sweep,axelrod_f_sweep,56,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,95600,True
f_sweep,axelrod_f_sweep,57,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,164600,True
f_sweep,axelrod_f_sweep,58,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,148900,True
f_sweep,axelrod_f_sweep,59,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,123400,True
f_sweep,axelrod_f_sweep,60,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,125100,True
f_sweep,axelrod_f_sweep,61,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,121100,True
f_sweep,axelrod_f_sweep,62,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,147100,True
f_sweep,axelrod_f_sweep,63,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,149900,True
f_sweep,axelrod_f_sweep,64,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,189800,True
f_sweep,axelrod_f_sweep,65,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,109600,True
f_sweep,axelrod_f_sweep,66,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,135300,True
f_sweep,axelrod_f_sweep,67,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,137600,True
f_sweep,axelrod_f_sweep,68,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,117400,True
f_sweep,axelrod_f_sweep,69,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,141400,True
f_sweep,axelrod_f_sweep,70,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,137600,True
f_sweep,axelrod_f_sweep,71,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,127300,True
f_sweep,axelrod_f_sweep,72,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,119300,True
f_sweep,axelrod_f_sweep,73,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,105300,True
f_sweep,axelrod_f_sweep,74,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,130800,True
f_sweep,axelrod_f_sweep,75,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,138400,True
f_sweep,axelrod_f_sweep,76,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,104100,True
f_sweep,axelrod_f_sweep,77,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,129600,True
f_sweep,axelrod_f_sweep,78,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150500,True
f_sweep,axelrod_f_sweep,79,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,102700,True
f_sweep,axelrod_f_sweep,80,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,100200,True
f_sweep,axelrod_f_sweep,81,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,117000,True
f_sweep,axelrod_f_sweep,82,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,142200,True
f_sweep,axelrod_f_sweep,83,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,133700,True
f_sweep,axelrod_f_sweep,84,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,128100,True
f_sweep,axelrod_f_sweep,85,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,156000,True
f_sweep,axelrod_f_sweep,86,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,127700,True
f_sweep,axelrod_f_sweep,87,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,138000,True
f_sweep,axelrod_f_sweep,88,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,130800,True
f_sweep,axelrod_f_sweep,89,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,155200,True
f_sweep,axelrod_f_sweep,90,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,145000,True
f_sweep,axelrod_f_sweep,91,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,134000,True
f_sweep,axelrod_f_sweep,92,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,148500,True
f_sweep,axelrod_f_sweep,93,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,125900,True
f_sweep,axelrod_f_sweep,94,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,138900,True
f_sweep,axelrod_f_sweep,95,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,117900,True
f_sweep,axelrod_f_sweep,96,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,145200,True
f_sweep,axelrod_f_sweep,97,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,163100,True
f_sweep,axelrod_f_sweep,98,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,142900,True
f_sweep,axelrod_f_sweep,99,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,113400,True
f_sweep,axelrod_f_sweep,100,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,171000,True
f_sweep,axelrod_f_sweep,101,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,163900,True
f_sweep,axelrod_f_sweep,102,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150700,True
f_sweep,axelrod_f_sweep,103,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150000,True
f_sweep,axelrod_f_sweep,104,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,144800,True
f_sweep,axelrod_f_sweep,105,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150700,True
f_sweep,axelrod_f_sweep,106,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,166500,True
f_sweep,axelrod_f_sweep,107,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,146300,True
f_sweep,axelrod_f_sweep,108,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,175000,True
f_sweep,axelrod_f_sweep,109,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,114000,True
f_sweep,axelrod_f_sweep,110,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,127000,True
f_sweep,axelrod_f_sweep,111,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,175400,True
f_sweep,axelrod_f_sweep,112,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,126000,True
f_sweep,axelrod_f_sweep,113,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150700,True
f_sweep,axelrod_f_sweep,114,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,118500,True
f_sweep,axelrod_f_sweep,115,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,153000,True
f_sweep,axelrod_f_sweep,116,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,129300,True
f_sweep,axelrod_f_sweep,117,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,135200,True
f_sweep,axelrod_f_sweep,118,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,123200,True
f_sweep,axelrod_f_sweep,119,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,133500,True
f_sweep,axelrod_f_sweep,120,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,141700,True
f_sweep,axelrod_f_sweep,121,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,133900,True
f_sweep,axelrod_f_sweep,122,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,151100,True
f_sweep,axelrod_f_sweep,123,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,100000,True
f_sweep,axelrod_f_sweep,124,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,129000,True
f_sweep,axelrod_f_sweep,125,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,146200,True
f_sweep,axelrod_f_sweep,126,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,192300,True
f_sweep,axelrod_f_sweep,127,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150200,True
f_sweep,axelrod_f_sweep,128,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,112700,True
f_sweep,axelrod_f_sweep,129,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,129300,True
f_sweep,axelrod_f_sweep,130,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,177200,True
f_sweep,axelrod_f_sweep,131,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,137500,True
f_sweep,axelrod_f_sweep,132,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,118100,True
f_sweep,axelrod_f_sweep,133,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,128100,True
f_sweep,axelrod_f_sweep,134,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,146000,True
f_sweep,axelrod_f_sweep,135,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,109600,True
f_sweep,axelrod_f_sweep,136,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,168900,True
f_sweep,axelrod_f_sweep,137,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,105200,True
f_sweep,axelrod_f_sweep,138,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150200,True
f_sweep,axelrod_f_sweep,139,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,159700,True
f_sweep,axelrod_f_sweep,140,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,127500,True
f_sweep,axelrod_f_sweep,141,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,137300,True
f_sweep,axelrod_f_sweep,142,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,154400,True
f_sweep,axelrod_f_sweep,143,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,131400,True
f_sweep,axelrod_f_sweep,144,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,136800,True
f_sweep,axelrod_f_sweep,145,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,150900,True
f_sweep,axelrod_f_sweep,146,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,124000,True
f_sweep,axelrod_f_sweep,147,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,162300,True
f_sweep,axelrod_f_sweep,148,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,167900,True
f_sweep,axelrod_f_sweep,149,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,102300,True
f_sweep,axelrod_f_sweep,150,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,134200,True
f_sweep,axelrod_f_sweep,151,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,114600,True
f_sweep,axelrod_f_sweep,152,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,116700,True
f_sweep,axelrod_f_sweep,153,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,132100,True
f_sweep,axelrod_f_sweep,154,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,175600,True
f_sweep,axelrod_f_sweep,155,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,162000,True
f_sweep,axelrod_f_sweep,156,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,141100,True
f_sweep,axelrod_f_sweep,157,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,139700,True
f_sweep,axelrod_f_sweep,158,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,139000,True
f_sweep,axelrod_f_sweep,159,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,115000,True
f_sweep,axelrod_f_sweep,160,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,117700,True
f_sweep,axelrod_f_sweep,161,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,121400,True
f_sweep,axelrod_f_sweep,162,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,139100,True
f_sweep,axelrod_f_sweep,163,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,124600,True
f_sweep,axelrod_f_sweep,164,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,142300,True
f_sweep,axelrod_f_sweep,165,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,166600,True
f_sweep,axelrod_f_sweep,166,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,139200,True
f_sweep,axelrod_f_sweep,167,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,154800,True
f_sweep,axelrod_f_sweep,168,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,129200,True
f_sweep,axelrod_f_sweep,169,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,104700,True
f_sweep,axelrod_f_sweep,170,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,121600,True
f_sweep,axelrod_f_sweep,171,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,121800,True
f_sweep,axelrod_f_sweep,172,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,96100,True
f_sweep,axelrod_f_sweep,173,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,132600,True
f_sweep,axelrod_f_sweep,174,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,102700,True
f_sweep,axelrod_f_sweep,175,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,134500,True
f_sweep,axelrod_f_sweep,176,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,107100,True
f_sweep,axelrod_f_sweep,177,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,165600,True
f_sweep,axelrod_f_sweep,178,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,153800,True
f_sweep,axelrod_f_sweep,179,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,155000,True
f_sweep,axelrod_f_sweep,180,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,153200,True
f_sweep,axelrod_f_sweep,181,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,141800,True
f_sweep,axelrod_f_sweep,182,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,99000,True
f_sweep,axelrod_f_sweep,183,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,146600,True
f_sweep,axelrod_f_sweep,184,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,183900,True
f_sweep,axelrod_f_sweep,185,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,120300,True
f_sweep,axelrod_f_sweep,186,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,151400,True
f_sweep,axelrod_f_sweep,187,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,165800,True
f_sweep,axelrod_f_sweep,188,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,121400,True
f_sweep,axelrod_f_sweep,189,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,127800,True
f_sweep,axelrod_f_sweep,190,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,146700,True
f_sweep,axelrod_f_sweep,191,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,189100,True
f_sweep,axelrod_f_sweep,192,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,137400,True
f_sweep,axelrod_f_sweep,193,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,117800,True
f_sweep,axelrod_f_sweep,194,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,108700,True
f_sweep,axelrod_f_sweep,195,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,152000,True
f_sweep,axelrod_f_sweep,196,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,165700,True
f_sweep,axelrod_f_sweep,197,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,127000,True
f_sweep,axelrod_f_sweep,198,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,141100,True
f_sweep,axelrod_f_sweep,199,lattice,10,10,100,180,3.6,4,20,5,200000,0,100,1,120600,True
f_sweep,axelrod_f_sweep,0,er,10,10,100,211,4.22,4,3,5,200000,2,61,6,20600,True
f_sweep,axelrod_f_sweep,1,er,10,10,100,219,4.38,4,3,5,200000,2,72,3,29200,True
f_sweep,axelrod_f_sweep,2,er,10,10,100,211,4.22,4,3,5,200000,2,69,6,32600,True
f_sweep,axelrod_f_sweep,3,er,10,10,100,184,3.68,4,3,5,200000,0,67,3,42900,True
f_sweep,axelrod_f_sweep,4,er,10,10,100,184,3.68,4,3,5,200000,3,66,6,12200,True
f_sweep,axelrod_f_sweep,5,er,10,10,100,194,3.88,4,3,5,200000,1,64,4,38000,True
f_sweep,axelrod_f_sweep,6,er,10,10,100,231,4.62,4,3,5,200000,1,68,2,44900,True
f_sweep,axelrod_f_sweep,7,er,10,10,100,206,4.12,4,3,5,200000,0,69,3,27300,True
f_sweep,axelrod_f_sweep,8,er,10,10,100,199,3.98,4,3,5,200000,2,75,3,41400,True
f_sweep,axelrod_f_sweep,9,er,10,10,100,223,4.46,4,3,5,200000,0,67,3,22200,True
f_sweep,axelrod_f_sweep,10,er,10,10,100,176,3.52,4,3,5,200000,5,61,5,46500,True
f_sweep,axelrod_f_sweep,11,er,10,10,100,192,3.84,4,3,5,200000,2,73,4,37900,True
f_sweep,axelrod_f_sweep,12,er,10,10,100,187,3.74,4,3,5,200000,2,71,4,39000,True
f_sweep,axelrod_f_sweep,13,er,10,10,100,202,4.04,4,3,5,200000,1,71,2,64300,True
f_sweep,axelrod_f_sweep,14,er,10,10,100,198,3.96,4,3,5,200000,2,69,5,24100,True
f_sweep,axelrod_f_sweep,15,er,10,10,100,179,3.58,4,3,5,200000,2,61,6,36300,True
f_sweep,axelrod_f_sweep,16,er,10,10,100,184,3.68,4,3,5,200000,1,66,7,24500,True
f_sweep,axelrod_f_sweep,17,er,10,10,100,176,3.52,4,3,5,200000,3,66,5,56800,True
f_sweep,axelrod_f_sweep,18,er,10,10,100,179,3.58,4,3,5,200000,2,68,5,54000,True
f_sweep,axelrod_f_sweep,19,er,10,10,100,171,3.42,4,3,5,200000,4,65,9,47300,True
f_sweep,axelrod_f_sweep,20,er,10,10,100,214,4.28,4,3,5,200000,3,67,8,26800,True
f_sweep,axelrod_f_sweep,21,er,10,10,100,206,4.12,4,3,5,200000,1,68,2,42800,True
f_sweep,axelrod_f_sweep,22,er,10,10,100,210,4.2,4,3,5,200000,1,68,2,45100,True
f_sweep,axelrod_f_sweep,23,er,10,10,100,185,3.7,4,3,5,200000,2,71,4,37700,True
f_sweep,axelrod_f_sweep,24,er,10,10,100,168,3.36,4,3,5,200000,4,68,9,20900,True
f_sweep,axelrod_f_sweep,25,er,10,10,100,195,3.9,4,3,5,200000,0,69,2,23600,True
f_sweep,axelrod_f_sweep,26,er,10,10,100,208,4.16,4,3,5,200000,0,70,2,44700,True
f_sweep,axelrod_f_sweep,27,er,10,10,100,191,3.82,4,3,5,200000,4,67,5,39600,True
f_sweep,axelrod_f_sweep,28,er,10,10,100,192,3.84,4,3,5,200000,3,70,4,39100,True
f_sweep,axelrod_f_sweep,29,er,10,10,100,211,4.22,4,3,5,200000,1,66,3,16100,True
f_sweep,axelrod_f_sweep,30,er,10,10,100,208,4.16,4,3,5,200000,2,70,3,48100,True
f_sweep,axelrod_f_sweep,31,er,10,10,100,175,3.5,4,3,5,200000,5,71,6,38400,True
f_sweep,axelrod_f_sweep,32,er,10,10,100,203,4.06,4,3,5,200000,0,72,1,32600,True
f_sweep,axelrod_f_sweep,33,er,10,10,100,214,4.28,4,3,5,200000,1,71,2,61900,True
f_sweep,axelrod_f_sweep,34,er,10,10,100,206,4.12,4,3,5,200000,3,69,4,64500,True
f_sweep,axelrod_f_sweep,35,er,10,10,100,191,3.82,4,3,5,200000,6,70,7,26600,True
f_sweep,axelrod_f_sweep,36,er,10,10,100,219,4.38,4,3,5,200000,0,66,4,20700,True
f_sweep,axelrod_f_sweep,37,er,10,10,100,179,3.58,4,3,5,200000,5,69,6,63900,True
f_sweep,axelrod_f_sweep,38,er,10,10,100,218,4.36,4,3,5,200000,3,70,5,47600,True
f_sweep,axelrod_f_sweep,39,er,10,10,100,224,4.48,4,3,5,200000,0,64,4,46300,True
f_sweep,axelrod_f_sweep,40,er,10,10,100,195,3.9,4,3,5,200000,1,70,3,25500,True
f_sweep,axelrod_f_sweep,41,er,10,10,100,213,4.26,4,3,5,200000,0,69,3,31900,True
f_sweep,axelrod_f_sweep,42,er,10,10,100,177,3.54,4,3,5,200000,3,68,7,31200,True
f_sweep,axelrod_f_sweep,43,er,10,10,100,184,3.68,4,3,5,200000,3,71,4,50000,True
f_sweep,axelrod_f_sweep,44,er,10,10,100,221,4.42,4,3,5,200000,0,68,1,39400,True
f_sweep,axelrod_f_sweep,45,er,10,10,100,190,3.8,4,3,5,200000,3,74,4,47700,True
f_sweep,axelrod_f_sweep,46,er,10,10,100,187,3.74,4,3,5,200000,1,74,3,36700,True
f_sweep,axelrod_f_sweep,47,er,10,10,100,205,4.1,4,3,5,200000,2,67,3,30100,True
f_sweep,axelrod_f_sweep,48,er,10,10,100,169,3.38,4,3,5,200000,2,67,3,22500,True
f_sweep,axelrod_f_sweep,49,er,10,10,100,204,4.08,4,3,5,200000,2,73,3,36800,True
f_sweep,axelrod_f_sweep,50,er,10,10,100,199,3.98,4,3,5,200000,4,63,10,22600,True
